Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2014, тыс. рублей	Январь, 2014, тыс. рублей	Изменение, тыс. рублей	Изменение, %
675	57	Байкалкредобанк	2990	Иркутская обл.	1007784	938463	69321	7.39
676	14	Расчетный Дом	3350	Москва и обл.	1005760	1204742	-198982	-16.52
677	-37	Уралприватбанк	153	Свердловская обл.	1004366	1614055	-609689	-37.77
678	-146	Банк РМП	2574	Москва и обл.	1000098	2518692	-1518594	-60.29
679	41	Тетраполис	1586	Санкт-Петербург и обл.	996734	1024161	-27427	-2.68
680	14	Тандем	1951	Москва и обл.	994578	1182630	-188052	-15.9
681	129	Соверен Банк	3206	Москва и обл.	988379	557639	430740	77.24
682	36	Новый Век	3417	Москва и обл.	980700	1047522	-66822	-6.38
683	45	Жилстройбанк	2769	Москва и обл.	967646	971625	-3979	-0.41
684	150	Южный Региональный Банк	3015	Ростовская обл.	955087	443582	511505	115.31
685	11	Курган	2568	Курганская обл.	950664	1174239	-223575	-19.04
686	88	Вятич	2796	Рязанская обл.	948529	729753	218776	29.98
687	16	Московский Клиринговый Центр	3314	Москва и обл.	941005	1142158	-201153	-17.61
688	43	Спецстройбанк	236	Москва и обл.	937255	943098	-5843	-0.62
689	-8	Си Ди Би Банк	3339	Краснодарский край	932587	1269749	-337162	-26.55
690	7	Интеркоопбанк	2803	Москва и обл.	925331	1171556	-246225	-21.02
691	-112	Тендер-Банк	2252	Москва и обл.	924660	2116686	-1192026	-56.32
692	63	Ипозембанк	3026	Самарская обл.	907605	820431	87174	10.63
693	53	Акция	927	Ивановская обл.	901679	861618	40061	4.65
694	64	СМБ-Банк	3504	Санкт-Петербург и обл.	893439	807432	86007	10.65
695	76	Прокоммерцбанк	2996	Москва и обл.	889326	754408	134918	17.88
696	73	НСТ-Банк	1738	Оренбургская обл.	879704	760121	119583	15.73
697	-61	Русский Элитарный Банк	3231	Москва и обл.	868483	1634016	-765533	-46.85
698	32	Вакобанк	1291	Псковская обл.	868103	944298	-76195	-8.07
699	-28	Тексбанк	2756	Карачаево-Черкесия	867674	1308343	-440669	-33.68
700	47	Космос	2245	Москва и обл.	862638	856873	5765	0.67
701	-16	Флора-Москва	533	Москва и обл.	850611	1250876	-400265	-32
702	40	Инвест-Экобанк	1956	Санкт-Петербург и обл.	844460	893187	-48727	-5.46
703	57	Русский Банк Сбережений	779	Ставропольский край	839315	805483	33832	4.2
704	47	Динамичные Системы	3439	Москва и обл.	830588	834370	-3782	-0.45
705	24	МТИ-Банк	1052	Москва и обл.	829294	968276	-138982	-14.35
706	44	Московский Национальный Инвестиционный Банк	3181	Москва и обл.	825595	843346	-17751	-2.1
707	92	Стандарт-Кредит	841	Адыгея	819743	625959	193784	30.96
708	60	Ресурс-Траст	3122	Москва и обл.	815692	763675	52017	6.81
709	36	Классик Эконом Банк	3298	Северная Осетия — Алания	815027	875633	-60606	-6.92
710	-170	ПК-Банк	2652	Нижегородская обл.	812722	2469134	-1656412	-67.08
711	48	Прохладный	874	Кабардино-Балкария	810059	807230	2829	0.35
712	28	Центрально-Азиатский	3037	Хакасия	809154	904249	-95095	-10.52
713	39	Москва	1661	Москва и обл.	806659	823681	-17022	-2.07
714	48	Невастройинвест	1926	Санкт-Петербург и обл.	791689	779408	12281	1.58
715	72	Майский	1673	Кабардино-Балкария	785349	672899	112450	16.71
716	123	ГРиС-Банк	1928	Ставропольский край	765232	423731	341501	80.59
717	-6	Мико-Банк	3195	Москва и обл.	756825	1086106	-329281	-30.32
718	46	Славянбанк	804	Новгородская обл.	755916	772547	-16631	-2.15
719		ПэйПал РУ	3517	Москва и обл.	753741			
720	50	Русский Финансовый Альянс	2035	Москва и обл.	747186	755964	-8778	-1.16
721	36	Анелик РУ	3443	Москва и обл.	744174	808612	-64438	-7.97
722	79	Внешфинбанк	3173	Краснодарский край	740434	623294	117140	18.79
723	15	Международный Расчетный Банк	3028	Москва и обл.	738762	906209	-167447	-18.48
724	70	Народный Инвестиционный Банк	2876	Самарская обл.	737740	640318	97422	15.21
725	28	Лидер	3304	Москва и обл.	723401	821424	-98023	-11.93
726	46	Первоуральскбанк	965	Свердловская обл.	721278	748618	-27340	-3.65
727	21	Кузбассхимбанк	2868	Кемеровская обл.	702089	855203	-153114	-17.9
728	56	Региональный Корпоративный Банк	1134	Москва и обл.	688914	684395	4519	0.66
729	36	Арсенал	3000	Москва и обл.	683451	771099	-87648	-11.37
730	110	Далта-Банк	142	Приморский край	679172	423252	255920	60.47
731	54	Банк РСИ	3415	Москва и обл.	656344	682535	-26191	-3.84
732	11	Бузулукбанк	1282	Оренбургская обл.	650322	888691	-238369	-26.82
733	42	Балаково-Банк	444	Саратовская обл.	649316	729436	-80120	-10.98
734	66	Гефест	1046	Тверская обл.	638829	624182	14647	2.35
735	47	РусьРегионБанк	685	Москва и обл.	635688	688420	-52732	-7.66
736	84	ВРБ Москва	3499	Москва и обл.	624752	515815	108937	21.12
737	77	Энтузиастбанк	3048	Москва и обл.	622696	543661	79035	14.54
738	91	АББ	2937	Москва и обл.	621712	482834	138878	28.76
739	57	Холдинвестбанк	2837	Москва и обл.	613227	639046	-25819	-4.04
740	63	Народный Земельно-Промышленный Банк	2873	Алтайский край	607952	601426	6526	1.09
741	76	АлтайБизнес-Банк	2388	Алтайский край	599985	530608	69377	13.08
742	64	АвтоКредитБанк	1973	Татарстан	590933	574832	16101	2.8
743	-65	Вестинтербанк	3398	Москва и обл.	571759	1280936	-709177	-55.36
744	122	ТЭСТ	3440	Москва и обл.	562430	259656	302774	116.61
745	73	Межрегиональный Банк Реконструкции	2620	Москва и обл.	551533	527832	23701	4.49
746	34	Геобанк	2027	Москва и обл.	551463	695939	-144476	-20.76
747	-144	Нарат	1902	Саратовская обл.	540419	1960806	-1420387	-72.44
748	65	Стар Альянс	3433	Москва и обл.	529707	549557	-19850	-3.61
749	59	Старый Кремль	2657	Москва и обл.	528436	560519	-32083	-5.72
750	36	Континенталь	3184	Ставропольский край	522399	675601	-153202	-22.68
751	94	Максимум	466	Ростовская обл.	514390	407016	107374	26.38
752	79	Дружба	990	Тюменская обл.	513582	478847	34735	7.25
753	37	ОЛМА-Банк	3250	Москва и обл.	511834	653537	-141703	-21.68
754	34	Башпромбанк	1006	Башкортостан	505324	657014	-151690	-23.09
755	66	Рента-Банк	3095	Москва и обл.	502448	515479	-13031	-2.53
756	49	Берейт	3505	Санкт-Петербург и обл.	488736	579596	-90860	-15.68
757	50	Новокиб	1747	Кемеровская обл.	479531	565807	-86276	-15.25
758	70	Логос	3233	Москва и обл.	478307	484778	-6471	-1.33
759	66	Иронбанк	1724	Москва и обл.	462821	505545	-42724	-8.45
760	59	МВС Банк	2407	Дагестан	456899	517206	-60307	-11.66
761	-34	Азия Банк	3183	Москва и обл.	456593	976187	-519594	-53.23
762	40	Эко-Инвест	3116	Москва и обл.	450204	615033	-164829	-26.8
763	74	Петербургский Расчетный Центр	3306	Санкт-Петербург и обл.	445829	429987	15842	3.68
764	84	РИТЦ Банк	2677	Москва и обл.	442442	396766	45676	11.51
765	33	Восточно-Европейский Трастовый Банк	2253	Москва и обл.	442056	630500	-188444	-29.89
766	93	Бринкс	3486	Москва и обл.	435110	292824	142286	48.59
767	85	Альтернатива	3452	Москва и обл.	413968	345903	68065	19.68
768	13	Промсвязьинвест	2761	Дагестан	411617	693948	-282331	-40.68
769	72	Алжан	2491	Дагестан	409755	422140	-12385	-2.93
770	-64	Приполярком	507	Тюменская обл.	408836	1125621	-716785	-63.68
771	59	НКБ	2942	Калмыкия	404480	481064	-76584	-15.92
772	75	Далетбанк	3049	Москва и обл.	404122	397430	6692	1.68
773	49	Европейский Стандарт	3200	Кабардино-Балкария	394665	513259	-118594	-23.11
774	50	Информпрогресс	2166	Москва и обл.	392561	509231	-116670	-22.91
775	-211	Банк Сберегательно-кредитного сервиса	3224	Москва и обл.	379726	2293851	-1914125	-83.45
776	13	Тульский Расчетный Центр	3380	Тульская обл.	378828	656298	-277470	-42.28
777	1	Адам Интернэшнл	2232	Дагестан	376103	721089	-344986	-47.84
778	34	Лада-Кредит	2668	Москва и обл.	368953	552854	-183901	-33.26
779	47	Кредо Финанс	793	Дагестан	367819	493769	-125950	-25.51
780	63	Таганрогбанк	3136	Ростовская обл.	356145	409092	-52947	-12.94
781	51	Народный Банк Республики Тыва	1309	Тыва	348543	475607	-127064	-26.72
782	72	Сетевая Расчетная Палата	3332	Татарстан	348129	329964	18165	5.51
783	63	Еврокапитал-Альянс	2672	Дагестан	346828	400997	-54169	-13.51
784	72	Лэнд-Банк	1478	Москва и обл.	342013	316690	25323	8
785	72	Терра	3476	Москва и обл.	332738	310988	21750	6.99
786	75	ФФИН Банк (бывш. Охабанк)	1143	Сахалинская обл.	329322	288244	41078	14.25
787	68	Дорис Банк	1679	Москва и обл.	324010	323144	866	0.27
788	84	Северстройбанк	3507	Вологодская обл.	318160	201064	117096	58.24
789	74	Регнум	3373	Москва и обл.	306379	283411	22968	8.1
790	75	Конгресс-Банк	2330	Москва и обл.	302591	262997	39594	15.05
791		Электронный платежный сервис	3509	Москва и обл.	293892			
792	83	Русское Финансовое Общество	3427	Москва и обл.	281509	168366	113143	67.2
793	57	Расчетная Палата СВМБ	3324	Самарская обл.	278760	372507	-93747	-25.17
794	29	Идеалбанк	3491	Москва и обл.	265242	511078	-245836	-48.1
796		Дельта Кей	3513	Москва и обл.	259050			
797	63	Континент Финанс	149	Калужская обл.	258662	290119	-31457	-10.84
798	69	Тайдон	2085	Кемеровская обл.	240835	238413	2422	1.02
799	71	Майма	1037	Республика Алтай	238977	207678	31299	15.07
800	36	Эно	1988	Краснодарский край	236595	432330	-195735	-45.27
801	67	Рунэтбанк	2829	Москва и обл.	232844	227806	5038	2.21
802	-35	Сургутский Центральный Коммерческий Банк	684	Ханты-Мансийский АО — Югра	228683	767629	-538946	-70.21
803	79	РИБ	2749	Москва и обл.	194628	130231	64397	49.45
804	65	Красноярский Краевой Расчетный Центр	3483	Красноярский край	184976	226986	-42010	-18.51
805	73	Монета.ру	3508	Марий Эл	144453	145948	-1495	-1.02
806	78	Фидбэк	3502	Москва и обл.	141957	117824	24133	20.48
807	64	Деньги.Мэйл.Ру	3511	Москва и обл.	130356	203787	-73431	-36.03
808	73	Банковские Информационные Технологии	3318	Тульская обл.	127324	130988	-3664	-2.8
809	70	Платежный Клиринговый Дом	3343	Москва и обл.	127259	145344	-18085	-12.44
810	75	Зеленокумская	1239	Ставропольский край	123475	117717	5758	4.89
811	72	КредитАльянс	3472	Вологодская обл.	118903	126588	-7685	-6.07
812	65	Умут	2435	Дагестан	102552	152493	-49941	-32.75
813	73	Вест	2605	Москва и обл.	87538	77281	10257	13.27
814	62	Евроинвест	3383	Москва и обл.	85743	164998	-79255	-48.03
815		Универсальная электронная карта	3524	Москва и обл.	80762			
816	74	Сергиево-Посадская Расчетная Палата	384	Москва и обл.	77472	58090	19382	33.37
817		Единая касса	3512	Москва и обл.	67275			
818	80	Частный Расчетно-Кассовый Центр	3420	Москва и обл.	63133	24381	38752	158.94
819	69	Первый Земельный Расчетный Центр	3381	Курская обл.	34190	71518	-37328	-52.19
820	72	Инновационный Расчетный Центр	3447	Москва и обл.	26973	56227	-29254	-52.03
821	76	Тор Кредит	3497	Москва и обл.	25429	24400	1029	4.22
822	65	Интеррасчет	1618	Москва и обл.	23744	76687	-52943	-69.04
823	71	Транзит	2688	Дагестан	22306	36160	-13854	-38.31
824		Премиум	3514	Москва и обл.	20339			
825		НКО «МОБИ.Деньги»	3523	Москва и обл.	11785			
826		21 Век	3309	Санкт-Петербург и обл.	9658			
827	74	Клиринговый Дом	3430	Санкт-Петербург и обл.	4242	4251	-9	-0.21
828	71	Финансово-Расчетный Центр	3319	Астраханская обл.	2927	15063	-12136	-80.57
829	73	АРБ-Инкасс	3353	Москва и обл.	2592	2767	-175	-6.32
